mirna_name,P-value,FDR,Bonferroni,A,B,observed_ratio,C,D,expected_ratio,foldchange_enrichment
hsa-miR-3074-5p,0.9979883156061816,1.0,1.0,13,1352,0.009615384615384616,494,26380,0.01872630780894617,0.5134693241980691
hsa-miR-3085-3p,0.20208807272113197,1.0,1.0,5,1352,0.0036982248520710057,61,26380,0.002312357846853677,1.5993306819284119
hsa-miR-30a-3p,0.999699785491162,1.0,1.0,115,1352,0.08505917159763314,2966,26380,0.11243366186504929,0.7565276287072024
hsa-miR-30a-5p,0.9984402550825331,1.0,1.0,310,1352,0.22928994082840237,6937,26380,0.262964366944655,0.8719430069270946
hsa-miR-30b-3p,0.9999997649095254,1.0,1.0,142,1352,0.10502958579881656,3966,26380,0.15034116755117513,0.6986082887979781
hsa-miR-30b-5p,0.9988250431153665,1.0,1.0,103,1352,0.07618343195266272,2615,26380,0.09912812736921911,0.7685349655492323
hsa-miR-30c-1-3p,0.999999999999993,1.0,1.0,114,1352,0.08431952662721894,4015,26380,0.1521986353297953,0.5540097415756003
hsa-miR-30c-2-3p,0.999999999706116,1.0,1.0,98,1352,0.07248520710059171,3232,26380,0.12251705837755876,0.5916335901341613
hsa-miR-30c-5p,0.9999986765375418,1.0,1.0,96,1352,0.07100591715976332,2827,26380,0.10716451857467779,0.6625879358594114
hsa-miR-30d-3p,0.9999999738572479,1.0,1.0,90,1352,0.06656804733727811,2858,26380,0.10833965125094769,0.6144384495302297
hsa-miR-30d-5p,0.9594149434994402,1.0,1.0,274,1352,0.20266272189349113,5839,26380,0.22134192570128886,0.9156092830194034
hsa-miR-30e-3p,0.9999999999704655,1.0,1.0,145,1352,0.10724852071005918,4443,26380,0.16842304776345715,0.636780548352771
hsa-miR-30e-5p,0.9999760066188703,1.0,1.0,162,1352,0.11982248520710059,4153,26380,0.15742987111448067,0.761116580727983
hsa-miR-31-3p,0.9890179891119808,1.0,1.0,20,1352,0.014792899408284023,608,26380,0.023047763457164517,0.6418366552475865
hsa-miR-31-5p,0.9996922784694695,1.0,1.0,214,1352,0.15828402366863906,5090,26380,0.1929492039423806,0.8203403819997442
hsa-miR-3115,1.0,1.0,1.0,0,1352,0.0,23,26380,0.0008718726307808946,0.0
hsa-miR-3117-3p,0.6443231000460645,1.0,1.0,12,1352,0.008875739644970414,252,26380,0.009552691432903715,0.929134967596506
hsa-miR-3117-5p,0.8095998125179046,1.0,1.0,8,1352,0.005917159763313609,200,26380,0.0075815011372251705,0.7804733727810651
hsa-miR-3120-3p,0.14171064044278914,1.0,1.0,6,1352,0.004437869822485207,69,26380,0.002615617892342684,1.6966812451762285
hsa-miR-3124-3p,0.4216850104905151,1.0,1.0,3,1352,0.0022189349112426036,46,26380,0.0017437452615617893,1.2725109338821714
hsa-miR-3124-5p,1.0,1.0,1.0,0,1352,0.0,10,26380,0.0003790750568612585,0.0
hsa-miR-3127-3p,0.8415953937849242,1.0,1.0,1,1352,0.0007396449704142012,35,26380,0.001326762699014405,0.5574809805579036
hsa-miR-3127-5p,0.99546601360176,1.0,1.0,4,1352,0.0029585798816568047,212,26380,0.008036391205458682,0.368147817349559
hsa-miR-3140-3p,0.557877195362111,1.0,1.0,9,1352,0.006656804733727811,177,26380,0.006709628506444276,0.9921271687894896
hsa-miR-3140-5p,0.0998770790317533,1.0,1.0,1,1352,0.0007396449704142012,2,26380,7.581501137225171e-05,9.755917159763312
hsa-miR-3142,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3144-3p,0.8414847730403275,1.0,1.0,8,1352,0.005917159763313609,208,26380,0.007884761182714178,0.7504551661356395
hsa-miR-3145-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3149,0.9196364979222453,1.0,1.0,43,1352,0.031804733727810654,1015,26380,0.03847611827141774,0.8266097297927538
hsa-miR-3151-5p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3152-5p,1.0,1.0,1.0,0,1352,0.0,21,26380,0.000796057619408643,0.0
hsa-miR-3157-3p,0.5401800485050737,1.0,1.0,4,1352,0.0029585798816568047,75,26380,0.002843062926459439,1.0406311637080867
hsa-miR-3157-5p,0.5708772527012702,1.0,1.0,12,1352,0.008875739644970414,239,26380,0.00905989385898408,0.9796736896833452
hsa-miR-3158-3p,0.9491779307981322,1.0,1.0,51,1352,0.03772189349112426,1221,26380,0.04628506444275966,0.8149906226829304
hsa-miR-3158-5p,1.0,1.0,1.0,0,1352,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-3159,0.0998770790317533,1.0,1.0,1,1352,0.0007396449704142012,2,26380,7.581501137225171e-05,9.755917159763312
hsa-miR-3164,0.18978536440000218,1.0,1.0,1,1352,0.0007396449704142012,4,26380,0.00015163002274450342,4.877958579881656
hsa-miR-3168,0.9778001144267546,1.0,1.0,4,1352,0.0029585798816568047,171,26380,0.006482183472327521,0.45641717706495033
hsa-miR-3173-5p,1.0,1.0,1.0,0,1352,0.0,30,26380,0.0011372251705837756,0.0
hsa-miR-3174,0.8214316809984965,1.0,1.0,17,1352,0.01257396449704142,401,26380,0.015200909780136468,0.8271849960896575
hsa-miR-3176,0.9336082774942633,1.0,1.0,2,1352,0.0014792899408284023,84,26380,0.003184230477634572,0.464567483798253
hsa-miR-3177-3p,0.9985546792797723,1.0,1.0,1,1352,0.0007396449704142012,124,26380,0.0047005307050796055,0.15735350257682765
hsa-miR-3177-5p,0.8960787594366506,1.0,1.0,1,1352,0.0007396449704142012,43,26380,0.0016300227445034117,0.4537635888262006
hsa-miR-3180-3p,1.0,1.0,1.0,0,1352,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-3180-5p,1.0,1.0,1.0,0,1352,0.0,17,26380,0.0006444275966641395,0.0
hsa-miR-3181,1.0,1.0,1.0,0,1352,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-3182,0.2520951716417584,1.0,1.0,3,1352,0.0022189349112426036,34,26380,0.001288855193328279,1.721632439958232
hsa-miR-3184-3p,0.999980536209226,1.0,1.0,37,1352,0.027366863905325445,1286,26380,0.04874905231235785,0.5613824804218392
hsa-miR-3184-5p,1.0,1.0,1.0,42,1352,0.03106508875739645,2258,26380,0.08559514783927218,0.3629304877857034
hsa-miR-3187-3p,0.9896174359115135,1.0,1.0,10,1352,0.0073964497041420114,359,26380,0.013608794541319181,0.5435051342486525
hsa-miR-3188,0.29912427974658234,1.0,1.0,11,1352,0.008136094674556213,177,26380,0.006709628506444276,1.2125998729649317
hsa-miR-3194-3p,0.6395849382892567,1.0,1.0,4,1352,0.0029585798816568047,85,26380,0.0032221379833206974,0.9182039679777236
hsa-miR-3194-5p,0.9158311936356115,1.0,1.0,1,1352,0.0007396449704142012,47,26380,0.001781652767247915,0.415145411053758
hsa-miR-3197,1.0,1.0,1.0,0,1352,0.0,23,26380,0.0008718726307808946,0.0
hsa-miR-3198,1.0,1.0,1.0,0,1352,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-32-3p,0.6782329588548379,1.0,1.0,5,1352,0.0036982248520710057,111,26380,0.00420773313115997,0.8789114558345327
hsa-miR-32-5p,0.993185543834582,1.0,1.0,206,1352,0.15236686390532544,4657,26380,0.1765352539802881,0.8630959565863184
hsa-miR-3200-3p,0.9995932502936515,1.0,1.0,48,1352,0.03550295857988166,1428,26380,0.054131918119787716,0.6558599771269455
hsa-miR-3200-5p,0.9981943789970931,1.0,1.0,8,1352,0.005917159763313609,358,26380,0.013570887035633056,0.4360186440117682
hsa-miR-320a-3p,0.9999997365796773,1.0,1.0,255,1352,0.1886094674556213,6432,26380,0.2438210765731615,0.7735568643469045
hsa-miR-320a-5p,1.0,1.0,1.0,0,1352,0.0,5,26380,0.00018953752843062926,0.0
hsa-miR-320b,0.9999982991402161,1.0,1.0,213,1352,0.15754437869822485,5420,26380,0.20545868081880211,0.7667934889408066
hsa-miR-320c,0.9980780014180852,1.0,1.0,166,1352,0.1227810650887574,3933,26380,0.149090219863533,0.8235353412258887
hsa-miR-320d,0.9997681579220475,1.0,1.0,48,1352,0.03550295857988166,1454,26380,0.05511751326762699,0.6441320820751569
hsa-miR-320e,0.7998307649397645,1.0,1.0,15,1352,0.011094674556213017,351,26380,0.013305534495830175,0.8338390734840438
hsa-miR-323a-3p,0.3749023467273106,1.0,1.0,13,1352,0.009615384615384616,226,26380,0.008567096285064442,1.1223621511232131
hsa-miR-323a-5p,0.7685431269313141,1.0,1.0,9,1352,0.006656804733727811,213,26380,0.008074298711144807,0.8244437036419702
hsa-miR-323b-3p,0.6465497688649557,1.0,1.0,5,1352,0.0036982248520710057,107,26380,0.004056103108415466,0.9117679588563845
hsa-miR-323b-5p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-324-3p,0.9999991984175104,1.0,1.0,65,1352,0.04807692307692308,2110,26380,0.07998483699772554,0.6010754648195408
hsa-miR-324-5p,0.9997149622311098,1.0,1.0,59,1352,0.04363905325443787,1704,26380,0.06459438968915845,0.6755858127066144
hsa-miR-325,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-326,0.9504772142415759,1.0,1.0,13,1352,0.009615384615384616,375,26380,0.014215314632297195,0.6764102564102564
hsa-miR-328-3p,0.9999966565471801,1.0,1.0,10,1352,0.0073964497041420114,590,26380,0.022365428354814254,0.33070905626316316
hsa-miR-329-3p,0.6709872033835549,1.0,1.0,15,1352,0.011094674556213017,319,26380,0.012092494313874148,0.9174843723915341
hsa-miR-330-3p,0.9955102737860335,1.0,1.0,41,1352,0.030325443786982247,1146,26380,0.043442001516300226,0.6980673709429247
hsa-miR-330-5p,0.9999999012805445,1.0,1.0,71,1352,0.05251479289940828,2342,26380,0.08877937831690674,0.5915201693793298
hsa-miR-331-3p,0.9998932073685823,1.0,1.0,13,1352,0.009615384615384616,586,26380,0.02221379833206975,0.43285639275400367
hsa-miR-331-5p,0.998366833743129,1.0,1.0,64,1352,0.047337278106508875,1727,26380,0.06546626231993935,0.7230789788359606
hsa-miR-335-3p,0.9999999999999999,1.0,1.0,88,1352,0.0650887573964497,3474,26380,0.13169067475360122,0.49425487050038663
hsa-miR-335-5p,0.006401161193309757,1.0,1.0,292,1352,0.21597633136094674,4997,26380,0.1894238059135709,1.1401752293979939
hsa-miR-337-3p,0.8124542255004956,1.0,1.0,5,1352,0.0036982248520710057,132,26380,0.005003790750568613,0.7390846333154025
hsa-miR-337-5p,0.9669433140185323,1.0,1.0,34,1352,0.02514792899408284,877,26380,0.03324488248673237,0.7564451161504051
hsa-miR-338-3p,0.9950840370437448,1.0,1.0,58,1352,0.042899408284023666,1528,26380,0.057922668688400306,0.7406324545370054
hsa-miR-338-5p,0.41406715657102305,1.0,1.0,9,1352,0.006656804733727811,157,26380,0.005951478392721759,1.1185127953868768
hsa-miR-339-3p,0.9998846370359726,1.0,1.0,18,1352,0.013313609467455622,724,26380,0.027445034116755116,0.4851008532478996
hsa-miR-339-5p,0.9999760342530886,1.0,1.0,30,1352,0.022189349112426034,1098,26380,0.041622441243366184,0.5331102273094707
hsa-miR-33a-3p,0.9899990667356707,1.0,1.0,20,1352,0.014792899408284023,612,26380,0.02319939347990902,0.6376416444289748
hsa-miR-33a-5p,0.9999443775820243,1.0,1.0,266,1352,0.19674556213017752,6310,26380,0.23919636087945415,0.8225274055458134
hsa-miR-33b-3p,0.9002137457968461,1.0,1.0,29,1352,0.021449704142011833,698,26380,0.026459438968915845,0.8106636035333412
hsa-miR-33b-5p,0.9949187786836382,1.0,1.0,249,1352,0.1841715976331361,5572,26380,0.21122062168309325,0.8719394733600377
hsa-miR-340-3p,0.9999977686385834,1.0,1.0,42,1352,0.03106508875739645,1495,26380,0.05667172100075815,0.5481585561338584
hsa-miR-340-5p,0.9999950211883224,1.0,1.0,148,1352,0.10946745562130178,3938,26380,0.1492797573919636,0.733304083110701
hsa-miR-342-3p,0.9981424787563337,1.0,1.0,53,1352,0.03920118343195266,1469,26380,0.05568612585291888,0.7039667930121928
hsa-miR-342-5p,0.9986275146013206,1.0,1.0,54,1352,0.03994082840236687,1508,26380,0.05716451857467779,0.6986996374366299
hsa-miR-345-5p,0.9999953403432954,1.0,1.0,38,1352,0.028106508875739646,1365,26380,0.05174374526156179,0.5431865964410344
hsa-miR-346,0.6309206440114672,1.0,1.0,6,1352,0.004437869822485207,126,26380,0.0047763457164518575,0.929134967596506
hsa-miR-34a-3p,0.8727931829622504,1.0,1.0,28,1352,0.020710059171597635,660,26380,0.025018953752843062,0.827774789313251
hsa-miR-34a-5p,0.9888413955612286,1.0,1.0,690,1352,0.5103550295857988,14250,26380,0.5401819560272934,0.9447835565244473
hsa-miR-34b-3p,1.0,1.0,1.0,0,1352,0.0,23,26380,0.0008718726307808946,0.0
hsa-miR-34b-5p,0.879663400600502,1.0,1.0,40,1352,0.029585798816568046,920,26380,0.034874905231235785,0.8483406225881142
hsa-miR-34c-5p,0.9999872765144683,1.0,1.0,50,1352,0.03698224852071006,1628,26380,0.06171341925701289,0.5992578107962724
hsa-miR-3529-3p,0.9957604701163848,1.0,1.0,5,1352,0.0036982248520710057,245,26380,0.009287338893100834,0.3982007003985026
hsa-miR-3529-5p,0.3345881494569854,1.0,1.0,4,1352,0.0029585798816568047,57,26380,0.0021607278241091736,1.369251531194851
hsa-miR-3605-3p,0.9751479260284645,1.0,1.0,9,1352,0.006656804733727811,303,26380,0.011485974222896133,0.5795594352334642
hsa-miR-3605-5p,0.9599940805619042,1.0,1.0,9,1352,0.006656804733727811,286,26380,0.010841546626231994,0.6140087722927959
hsa-miR-3609,0.9684343066223887,1.0,1.0,2,1352,0.0014792899408284023,101,26380,0.0038286580742987113,0.38637295682230943
hsa-miR-361-3p,0.998418882711034,1.0,1.0,27,1352,0.019970414201183433,861,26380,0.03263836239575436,0.6118693689050163
hsa-miR-361-5p,0.9952559328937145,1.0,1.0,134,1352,0.09911242603550297,3182,26380,0.12062168309325247,0.8216800121987957
hsa-miR-3611,0.6642824397174161,1.0,1.0,3,1352,0.0022189349112426036,66,26380,0.0025018953752843063,0.8869015599784831
hsa-miR-3612,0.12590360180098098,1.0,1.0,9,1352,0.006656804733727811,113,26380,0.004283548142532221,1.5540399015552182
hsa-miR-3613-3p,0.7804103686645529,1.0,1.0,2,1352,0.0014792899408284023,55,26380,0.002084912812736922,0.7095212479827864
hsa-miR-3613-5p,0.9999990664613215,1.0,1.0,40,1352,0.029585798816568046,1475,26380,0.055913570887035635,0.529134490021061
hsa-miR-3614-5p,0.9717456822232174,1.0,1.0,6,1352,0.004437869822485207,220,26380,0.008339651250947688,0.5321409359870898
hsa-miR-3615,0.9999973707643118,1.0,1.0,12,1352,0.008875739644970414,660,26380,0.025018953752843062,0.35476062399139324
hsa-miR-3617-5p,0.4091550587532301,1.0,1.0,1,1352,0.0007396449704142012,10,26380,0.0003790750568612585,1.9511834319526626
hsa-miR-3619-3p,0.6542807428917503,1.0,1.0,2,1352,0.0014792899408284023,43,26380,0.0016300227445034117,0.9075271776524012
hsa-miR-3619-5p,0.9690914531840862,1.0,1.0,1,1352,0.0007396449704142012,66,26380,0.0025018953752843063,0.295633853326161
hsa-miR-362-3p,0.2630031069355839,1.0,1.0,21,1352,0.015532544378698224,351,26380,0.013305534495830175,1.1673747028776613
hsa-miR-362-5p,0.9926928071160631,1.0,1.0,22,1352,0.016272189349112426,674,26380,0.025549658832448825,0.63688479974716
hsa-miR-3620-3p,0.9432100129511591,1.0,1.0,4,1352,0.0029585798816568047,145,26380,0.005496588324488249,0.5382574984697001
hsa-miR-3622a-5p,1.0,1.0,1.0,0,1352,0.0,13,26380,0.0004927975739196361,0.0
hsa-miR-363-3p,0.9998045355109187,1.0,1.0,83,1352,0.0613905325443787,2276,26380,0.08627748294162244,0.711547560861472
hsa-miR-363-5p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3651,0.82399510010027,1.0,1.0,1,1352,0.0007396449704142012,33,26380,0.0012509476876421532,0.591267706652322
hsa-miR-3652,0.9999938202635245,1.0,1.0,36,1352,0.026627218934911243,1303,26380,0.04939347990902199,0.5390836803553021
hsa-miR-3657,0.71726021786414,1.0,1.0,1,1352,0.0007396449704142012,24,26380,0.0009097801364670204,0.8129930966469429
hsa-miR-3659,0.418436308901506,1.0,1.0,7,1352,0.005177514792899409,120,26380,0.004548900682335102,1.1381903353057201
hsa-miR-365a-3p,0.9999858808489899,1.0,1.0,65,1352,0.04807692307692308,1987,26380,0.07532221379833207,0.6382834578607101
hsa-miR-365a-5p,0.692085881825378,1.0,1.0,17,1352,0.01257396449704142,365,26380,0.013836239575435937,0.9087703655669935
hsa-miR-365b-3p,0.9998994883685556,1.0,1.0,62,1352,0.04585798816568047,1825,26380,0.06918119787717968,0.6628677960606306
hsa-miR-365b-5p,0.9826999642007911,1.0,1.0,1,1352,0.0007396449704142012,77,26380,0.0029188779378316906,0.253400445708138
hsa-miR-3662,0.5631462280963776,1.0,1.0,86,1352,0.06360946745562131,1698,26380,0.0643669446550417,0.9882318913305596
hsa-miR-3664-3p,1.0,1.0,1.0,0,1352,0.0,7,26380,0.00026535253980288095,0.0
hsa-miR-3667-3p,1.0,1.0,1.0,0,1352,0.0,32,26380,0.0012130401819560274,0.0
hsa-miR-3667-5p,1.0,1.0,1.0,0,1352,0.0,8,26380,0.00030326004548900684,0.0
hsa-miR-367-3p,0.6688708801253399,1.0,1.0,20,1352,0.014792899408284023,421,26380,0.015959059893858984,0.9269279961770368
hsa-miR-3677-3p,0.5278191223746646,1.0,1.0,3,1352,0.0022189349112426036,54,26380,0.002047005307050796,1.0839907955292571
hsa-miR-3677-5p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3679-5p,0.9996196594931541,1.0,1.0,36,1352,0.026627218934911243,1142,26380,0.043290371493555725,0.6150840941356905
hsa-miR-3681-5p,0.2707191850622388,1.0,1.0,1,1352,0.0007396449704142012,6,26380,0.0002274450341167551,3.2519723865877714
hsa-miR-3688-3p,1.0,1.0,1.0,0,1352,0.0,13,26380,0.0004927975739196361,0.0
hsa-miR-3689a-3p,0.9975480623964229,1.0,1.0,1,1352,0.0007396449704142012,114,26380,0.004321455648218347,0.17115644139935637
hsa-miR-3689a-5p,0.9953778375232216,1.0,1.0,1,1352,0.0007396449704142012,102,26380,0.003866565579984837,0.19129249332869241
hsa-miR-3689b-5p,0.9958412302542775,1.0,1.0,1,1352,0.0007396449704142012,104,26380,0.003942380591357089,0.18761379153390986
hsa-miR-3689e,0.9956156472373782,1.0,1.0,1,1352,0.0007396449704142012,103,26380,0.003904473085670963,0.1894352846555983
hsa-miR-3689f,0.9981892091287217,1.0,1.0,2,1352,0.0014792899408284023,163,26380,0.006178923426838514,0.2394090100555414
hsa-miR-369-3p,0.424989266624002,1.0,1.0,6,1352,0.004437869822485207,102,26380,0.003866565579984837,1.1477549599721546
hsa-miR-369-5p,0.7002102412885436,1.0,1.0,4,1352,0.0029585798816568047,92,26380,0.0034874905231235785,0.8483406225881142
hsa-miR-3690,1.0,1.0,1.0,0,1352,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-3691-5p,0.9999999863222151,1.0,1.0,9,1352,0.006656804733727811,691,26380,0.026194086429112966,0.2541338768100429
hsa-miR-370-3p,0.8752175712297072,1.0,1.0,14,1352,0.010355029585798817,355,26380,0.013457164518574679,0.7694807900658388
hsa-miR-370-5p,0.8840026136751765,1.0,1.0,81,1352,0.059911242603550297,1779,26380,0.0674374526156179,0.888397178123472
hsa-miR-371a-3p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-371b-5p,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-372-3p,0.9681425584947215,1.0,1.0,18,1352,0.013313609467455622,513,26380,0.019446550416982563,0.6846257655974255
hsa-miR-373-3p,0.7877010656227666,1.0,1.0,14,1352,0.010355029585798817,326,26380,0.012357846853677029,0.837931535194395
hsa-miR-374a-3p,0.9973525003338044,1.0,1.0,31,1352,0.022928994082840236,936,26380,0.0354814253222138,0.646225281950134
hsa-miR-374a-5p,0.967662121883188,1.0,1.0,222,1352,0.16420118343195267,4816,26380,0.1825625473843821,0.899424256423362
hsa-miR-374b-3p,0.9987177355336746,1.0,1.0,21,1352,0.015532544378698224,719,26380,0.027255496588324487,0.5698866769263689
hsa-miR-374b-5p,0.9950198426214067,1.0,1.0,155,1352,0.11464497041420119,3622,26380,0.13730098559514783,0.8349901489582074
hsa-miR-374c-3p,0.9874178379360684,1.0,1.0,4,1352,0.0029585798816568047,186,26380,0.007050796057619409,0.41960934020487367
hsa-miR-374c-5p,0.6303014284102346,1.0,1.0,4,1352,0.0029585798816568047,84,26380,0.003184230477634572,0.929134967596506
hsa-miR-375-3p,0.9999999997991679,1.0,1.0,84,1352,0.0621301775147929,2902,26380,0.11000758150113722,0.5647808693453606
hsa-miR-376a-2-5p,0.5507436083998298,1.0,1.0,4,1352,0.0029585798816568047,76,26380,0.0028809704321455646,1.0269386483961382
hsa-miR-376a-3p,0.34147407259972923,1.0,1.0,34,1352,0.02514792899408284,613,26380,0.02323730098559515,1.0822224581792907
hsa-miR-376a-5p,0.8619255544031549,1.0,1.0,151,1352,0.11168639053254438,3184,26380,0.12069749810462471,0.9253413888971485
hsa-miR-376b-3p,0.639077191995423,1.0,1.0,17,1352,0.01257396449704142,353,26380,0.013381349507202427,0.9396634091556733
hsa-miR-376b-5p,0.7477676798630932,1.0,1.0,8,1352,0.005917159763313609,187,26380,0.007088703563305534,0.8347308799797488
hsa-miR-376c-3p,0.1076642719673923,1.0,1.0,22,1352,0.016272189349112426,323,26380,0.01224412433661865,1.328979427336179
hsa-miR-376c-5p,0.520363697244413,1.0,1.0,19,1352,0.014053254437869823,368,26380,0.013949962092494314,1.0074044893233858
hsa-miR-377-3p,0.7252416838923785,1.0,1.0,22,1352,0.016272189349112426,477,26380,0.01808188021228203,0.8999168868544777
hsa-miR-377-5p,0.9858599148208053,1.0,1.0,49,1352,0.036242603550295856,1263,26380,0.047877179681576953,0.7569911968779134
hsa-miR-378a-3p,0.9999999675262194,1.0,1.0,135,1352,0.09985207100591716,3903,26380,0.1479529946929492,0.6748905029813207
hsa-miR-378a-5p,0.9997984730021399,1.0,1.0,21,1352,0.015532544378698224,786,26380,0.02979529946929492,0.5213085505217038
hsa-miR-378b,0.9863973415402717,1.0,1.0,3,1352,0.0022189349112426036,153,26380,0.005799848369977255,0.3825849866573849
hsa-miR-378c,0.9999990945512444,1.0,1.0,63,1352,0.04659763313609468,2056,26380,0.07793783169067475,0.5978820827481408
hsa-miR-378d,0.9999722556128853,1.0,1.0,43,1352,0.031804733727810654,1423,26380,0.053942380591357086,0.5896056751508398
hsa-miR-378e,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-378f,0.9635092413604378,1.0,1.0,8,1352,0.005917159763313609,264,26380,0.010007581501137225,0.591267706652322
hsa-miR-378g,0.984177539478786,1.0,1.0,4,1352,0.0029585798816568047,180,26380,0.006823351023502654,0.4335963182117028
hsa-miR-378h,1.0,1.0,1.0,0,1352,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-378i,0.9999999968843457,1.0,1.0,30,1352,0.022189349112426034,1387,26380,0.05257771038665656,0.4220295815326595
hsa-miR-379-3p,0.8120558114178893,1.0,1.0,14,1352,0.010355029585798817,333,26380,0.012623199393479908,0.8203173587788973
hsa-miR-379-5p,0.8755396291059577,1.0,1.0,18,1352,0.013313609467455622,444,26380,0.01683093252463988,0.7910203102510794
hsa-miR-380-3p,0.1707065539205503,1.0,1.0,6,1352,0.004437869822485207,73,26380,0.0027672479150871875,1.6037124098241062
hsa-miR-380-5p,0.9228149302816917,1.0,1.0,74,1352,0.05473372781065089,1674,26380,0.06345716451857468,0.8625303104211293
hsa-miR-381-3p,0.37194193226885935,1.0,1.0,25,1352,0.01849112426035503,451,26380,0.01709628506444276,1.081587268266443
hsa-miR-381-5p,0.6178103475186176,1.0,1.0,9,1352,0.006656804733727811,186,26380,0.007050796057619409,0.9441210154609658
hsa-miR-382-3p,0.18311666722726191,1.0,1.0,12,1352,0.008875739644970414,174,26380,0.006595905989385899,1.34564374617425
hsa-miR-382-5p,0.2614935326070824,1.0,1.0,47,1352,0.03476331360946745,831,26380,0.03150113722517058,1.103557416387186
hsa-miR-383-5p,0.8714012552883281,1.0,1.0,20,1352,0.014792899408284023,486,26380,0.018423047763457163,0.8029561448364867
hsa-miR-3909,0.9922731398275958,1.0,1.0,9,1352,0.006656804733727811,342,26380,0.012964366944655041,0.5134693241980691
hsa-miR-3912-3p,1.0,1.0,1.0,0,1352,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-3913-3p,0.6704937171639574,1.0,1.0,5,1352,0.0036982248520710057,110,26380,0.004169825625473844,0.886901559978483
hsa-miR-3913-5p,0.9526673583849496,1.0,1.0,32,1352,0.023668639053254437,811,26380,0.030742987111448065,0.7698874207458102
hsa-miR-3917,1.0,1.0,1.0,0,1352,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-3923,1.0,1.0,1.0,0,1352,0.0,28,26380,0.0010614101592115238,0.0
hsa-miR-3924,0.1581780723567188,1.0,1.0,7,1352,0.005177514792899409,87,26380,0.0032979529946929494,1.5699177038699585
hsa-miR-3928-3p,0.9996263363275547,1.0,1.0,17,1352,0.01257396449704142,658,26380,0.024943138741470812,0.504105141993849
hsa-miR-3929,1.0,1.0,1.0,0,1352,0.0,5,26380,0.00018953752843062926,0.0
hsa-miR-3934-3p,1.0,1.0,1.0,0,1352,0.0,9,26380,0.0003411675511751327,0.0
hsa-miR-3934-5p,0.9986740145819764,1.0,1.0,33,1352,0.02440828402366864,1015,26380,0.03847611827141774,0.6343749089107179
hsa-miR-3938,0.6321052423751243,1.0,1.0,1,1352,0.0007396449704142012,19,26380,0.0007202426080363912,1.0269386483961382
hsa-miR-3940-3p,0.9910498251995444,1.0,1.0,5,1352,0.0036982248520710057,225,26380,0.008529188779378317,0.4335963182117028
hsa-miR-3940-5p,0.8657815553360257,1.0,1.0,8,1352,0.005917159763313609,215,26380,0.008150113722517059,0.7260217421219209
hsa-miR-3943,0.71726021786414,1.0,1.0,1,1352,0.0007396449704142012,24,26380,0.0009097801364670204,0.8129930966469429
hsa-miR-3944-5p,1.0,1.0,1.0,0,1352,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-409-3p,0.875888475595996,1.0,1.0,21,1352,0.015532544378698224,510,26380,0.019332827899924184,0.8034284719805082
hsa-miR-409-5p,0.4982275967013916,1.0,1.0,12,1352,0.008875739644970414,227,26380,0.00860500379075057,1.0314626071996456
hsa-miR-410-3p,0.933438364106543,1.0,1.0,3,1352,0.0022189349112426036,113,26380,0.004283548142532221,0.5180133005184061
hsa-miR-411-3p,0.8696618295007408,1.0,1.0,6,1352,0.004437869822485207,169,26380,0.00640636846095527,0.6927278456636672
hsa-miR-411-5p,0.623249525665374,1.0,1.0,19,1352,0.014053254437869823,390,26380,0.014783927217589083,0.9505765437718101
hsa-miR-412-5p,0.8415953937849242,1.0,1.0,1,1352,0.0007396449704142012,35,26380,0.001326762699014405,0.5574809805579036
hsa-miR-421,0.9999992774536574,1.0,1.0,32,1352,0.023668639053254437,1272,26380,0.04821834723275208,0.49086375646607866
hsa-miR-422a,0.8885038662524869,1.0,1.0,4,1352,0.0029585798816568047,125,26380,0.0047384382107657315,0.624378698224852
